Name,Start time,End time,Type,Quality,SNR Z,SNR N,SNR E,SNR HF Z,SNR HF N,SNR HF E
S0250b,2019-08-11T00:16:03.897628Z,2019-08-11T00:25:40.487822Z,2.4_HZ,D,1.08720453428,1.15603076103,1.11727066823,1.26253352555,1.26535458788,1.26344139503
S0250a,2019-08-10T21:28:55.359326Z,2019-08-10T21:40:05.832362Z,2.4_HZ,C,1.07457977939,1.40368550616,1.26209791596,1.58082720142,1.49317631133,1.81821142606
S0249a,2019-08-09T21:33:20.102923Z,2019-08-09T21:42:36.814660Z,2.4_HZ,D,1.11994440882,1.14016194816,1.13875114539,1.43693691738,1.52658572435,1.84970585191
S0247b,2019-08-07T21:58:46.696942Z,2019-08-07T22:11:03.277814Z,2.4_HZ,B,1.09284952624,1.09995502383,1.10834325687,1.52825569,1.56784620342,1.35872911099
S0247a,2019-08-07T21:40:08.285803Z,2019-08-07T21:53:00.528093Z,2.4_HZ,B,1.11124466455,1.14258019227,1.10878255692,1.7576500798,1.69003764926,1.90107919304
S0244d,2019-08-04T20:49:13.560886Z,2019-08-04T21:03:43.742005Z,2.4_HZ,C,1.08789271079,1.22493517987,1.12302838402,2.02275209956,1.59986049523,1.97649924981
S0244e,2019-08-04T19:17:03.089829Z,2019-08-04T19:29:34.574362Z,2.4_HZ,C,1.10771004249,1.01480631073,1.05778940279,1.40794105558,1.21612242825,1.17986544159
S0244c,2019-08-04T18:05:34.967450Z,2019-08-04T18:14:42.073053Z,2.4_HZ,C,1.17640863033,1.08695860687,1.1374592795,1.9930334838,1.71266241087,1.721400626
S0244b,2019-08-04T17:44:36.931381Z,2019-08-04T17:55:39.697856Z,2.4_HZ,C,1.0329514914,1.2136612385,1.15157159782,1.51397892973,1.31233286388,1.50075330588
S0244a,2019-08-04T17:00:19.428615Z,2019-08-04T17:08:55.954450Z,2.4_HZ,C,0.989068832931,0.960976899069,1.05407219717,1.11599553253,1.08427587236,1.17282155005
S0242d,2019-08-02T17:44:56.739417Z,2019-08-02T17:56:06.554187Z,2.4_HZ,D,1.10675479405,1.12287873695,1.02101322327,1.12219916023,0.966863188376,1.03928528082
S0242b,2019-08-02T16:01:59.467708Z,2019-08-02T16:16:24.851299Z,2.4_HZ,C,1.31023156225,1.23223379368,1.20105641577,1.66214969643,1.93701428127,1.59428029909
S0242a,2019-08-02T15:11:02.043591Z,2019-08-02T15:24:34.663811Z,2.4_HZ,C,1.69532751388,1.44249395919,1.60736650451,2.67041017397,2.59030850022,2.59661589181
S0242c,2019-08-01T21:40:29.675613Z,2019-08-01T21:49:23.995431Z,2.4_HZ,D,1.12954944974,1.05830269803,1.14657465222,2.8183778731,2.32648881378,2.05215180074
S0241b,2019-08-01T18:46:29.881050Z,2019-08-01T18:57:46.169837Z,2.4_HZ,C,1.11472673382,1.16897166615,1.07008032137,1.357168205,1.43463873134,1.36628426774
S0241a,2019-08-01T15:44:51.874857Z,2019-08-01T15:58:13.819175Z,VERY_HIGH_FREQUENCY,C,1.05804423295,1.316204443,1.18884131666,1.55755920204,1.39656833325,1.31259970472
S0240a,2019-07-31T14:45:38.681547Z,2019-07-31T15:04:13.463203Z,LOW_FREQUENCY,D,2.255962657,2.13335430044,2.21960783528,1.27743926287,1.22312562385,1.28640059776
S0239a,2019-07-30T14:16:49.430121Z,2019-07-30T14:32:10.065547Z,HIGH_FREQUENCY,B,1.62379258131,1.70067664851,1.81211024715,3.94178731048,3.33755739479,3.66717732803
S0238a,2019-07-29T13:28:15.129918Z,2019-07-29T13:38:03.070414Z,2.4_HZ,D,0.992734078194,1.19841412183,1.06659974726,1.39056720959,1.32682630447,1.50260599005
S0237a,2019-07-28T14:13:41.322834Z,2019-07-28T14:26:36.581646Z,2.4_HZ,D,1.05828183362,0.970368611175,1.01379908091,1.31638038899,1.26377290548,1.31895049311
S0236b,2019-07-27T13:49:53.048358Z,2019-07-27T14:01:57.746134Z,2.4_HZ,D,1.12380275701,1.1686561564,1.08370439535,1.41699485872,1.31920811988,1.22810726311
S0236a,2019-07-27T10:44:02.991569Z,2019-07-27T10:55:47.323779Z,2.4_HZ,D,1.14430529376,1.35094918417,1.3111896426,1.65636751369,1.60949857717,1.61795287887
S0235d,2019-07-26T15:10:18.239950Z,2019-07-26T15:22:03.235870Z,2.4_HZ,C,1.03838991261,1.06565694793,0.973184895601,1.54447974849,1.7222047592,2.06134989303
S0235c,2019-07-26T12:53:39.817771Z,2019-07-26T13:01:42.148784Z,BROADBAND,C,1.74237690077,1.67968513498,1.70405232401,1.22810945782,1.49742076875,1.91545518692
S0235b,2019-07-26T12:19:16.991001Z,2019-07-26T13:18:08.014907Z,BROADBAND,A,14.9473346546,15.8131865279,14.8044185247,2.08153766215,2.12612809401,3.05715108848
S0235a,2019-07-26T10:47:38.037472Z,2019-07-26T11:00:39.977801Z,2.4_HZ,D,1.11194487987,1.16798528207,1.2208530086,1.42600050542,1.38086349361,1.4238597574
S0234d,2019-07-25T14:14:09.651840Z,2019-07-25T14:27:45.190455Z,BROADBAND,D,1.33005066302,1.39920657793,1.34121536764,1.33750059409,1.2916942798,1.23419281516
S0234c,2019-07-25T12:54:18.990042Z,2019-07-25T13:09:32.739497Z,LOW_FREQUENCY,D,1.79217006977,1.50045493294,1.86691781043,1.27096663158,1.17534138056,1.34029142753
S0234b,2019-07-25T12:35:08.639128Z,2019-07-25T12:43:48.009497Z,2.4_HZ,C,1.18925281409,1.03919817344,0.978250979395,1.42803989261,1.45567475139,1.34463960869
S0234a,2019-07-25T10:20:28.403991Z,2019-07-25T10:29:57.114129Z,2.4_HZ,D,1.25317554728,1.10236623183,1.22808665459,2.85839928177,2.10708705652,2.23989397274
S0229a,2019-07-20T08:50:08.453803Z,2019-07-20T09:04:03.743805Z,2.4_HZ,B,1.14766461475,1.13709970996,1.09953671824,1.92478920516,1.71131397594,1.89005533829
S0228c,2019-07-19T09:38:15.396682Z,2019-07-19T09:52:21.660437Z,HIGH_FREQUENCY,B,1.30815441189,1.32932510558,1.33157202912,2.77874597348,2.91437312427,2.54985121599
S0228b,2019-07-19T07:17:52.117552Z,2019-07-19T07:29:13.901172Z,2.4_HZ,C,1.08962952522,1.31872944951,1.19560453465,1.60598760517,1.60581135051,1.52530549755
S0228a,2019-07-19T05:37:03.229166Z,2019-07-19T05:44:26.553033Z,2.4_HZ,D,1.0362378891,1.42762485086,1.31684757977,1.31227519655,1.34451888564,1.28516533953
S0227d,2019-07-18T08:43:56.867128Z,2019-07-18T08:58:38.205064Z,2.4_HZ,B,1.22294518073,1.14274748651,1.19798423031,2.2260748273,1.8974646332,2.2439513422
S0227c,2019-07-18T07:49:18.459293Z,2019-07-18T08:06:11.465464Z,2.4_HZ,D,1.19569850445,1.18589966611,1.20429601998,2.05812194483,1.57772221699,1.65430056331
S0227b,2019-07-18T06:56:17.053781Z,2019-07-18T07:04:00.422134Z,2.4_HZ,D,1.05562422225,1.05264180281,1.04426136769,1.21624611816,1.0259159299,1.05109073128
S0227a,2019-07-18T06:05:48.680773Z,2019-07-18T06:15:51.490316Z,2.4_HZ,D,1.19057088538,1.17645765762,1.18294755964,1.3132551166,1.27075313524,1.11845372404
S0222a,2019-07-13T03:32:44.165683Z,2019-07-13T03:45:15.940942Z,2.4_HZ,B,1.16410751457,1.34285980091,1.27297805561,2.54519010395,2.26659501859,2.03440231719
S0221c,2019-07-12T03:40:46.869114Z,2019-07-12T03:49:02.411104Z,2.4_HZ,C,1.03730493127,0.971671999471,1.07147923658,1.42846399459,1.31652093668,1.5459848283
S0221b,2019-07-12T03:08:21.874839Z,2019-07-12T03:19:50.371862Z,2.4_HZ,C,0.967671419521,1.02970517865,1.04941515806,1.3512609149,1.44789985116,1.60918035868
S0221a,2019-07-11T08:02:24.104124Z,2019-07-11T08:05:42.845619Z,2.4_HZ,D,1.15156307824,1.2085371126,1.07230298445,3.1232441308,2.39305820554,2.40507600373
S0219c,2019-07-10T03:19:56.622917Z,2019-07-10T03:37:58.833515Z,2.4_HZ,B,1.09308064469,1.2802116058,1.11709191979,2.10376588844,1.8854228058,1.65327851059
S0219b,2019-07-10T02:21:29.535893Z,2019-07-10T02:36:08.062975Z,2.4_HZ,C,1.14547658337,1.11673724787,1.07875118794,2.16253237596,1.95586114772,2.22025083207
S0219a,2019-07-10T00:20:28.232776Z,2019-07-10T00:38:12.801451Z,2.4_HZ,C,1.1520423927,1.35891593622,1.23177872518,1.49237175888,1.6173651554,1.94285986087
S0218a,2019-07-09T05:03:00.088851Z,2019-07-09T05:18:53.673468Z,VERY_HIGH_FREQUENCY,B,0.918770863145,0.866112732095,1.00035036256,2.76119802022,2.31027067016,1.98106486554
S0217a,2019-07-08T00:25:58.061792Z,2019-07-08T00:44:31.600435Z,BROADBAND,C,1.87555154765,1.42863577014,1.70569386566,1.4061446689,1.34286050005,1.27150490525
S0216b,2019-07-06T10:01:07.601108Z,2019-07-06T10:15:40.229737Z,2.4_HZ,B,1.08272063228,1.0556588994,1.03721928888,2.03307718838,1.83838530176,1.99274162738
S0215b,2019-07-05T23:48:11.538672Z,2019-07-05T23:55:39.534992Z,2.4_HZ,D,1.08604172833,1.10729240166,1.09000637589,1.27014446272,0.951820397799,1.23503604924
S0215a,2019-07-05T23:12:38.987514Z,2019-07-05T23:26:26.435762Z,2.4_HZ,C,1.19818230645,1.14423536735,1.15834719381,1.583843437,1.29684268466,1.37928448355
S0213a,2019-07-03T06:44:22.785108Z,2019-07-03T07:01:33.388522Z,HIGH_FREQUENCY,C,1.20736459263,1.28694011539,1.33122289305,2.05774155644,1.68615107708,1.67806182917
S0212c,2019-07-02T07:33:49.988357Z,2019-07-02T07:48:57.194594Z,2.4_HZ,C,1.13305356826,1.22046896609,1.15828671998,1.94399659644,1.63661367721,1.83582824933
S0212b,2019-07-02T06:29:31.422200Z,2019-07-02T06:40:20.526030Z,2.4_HZ,D,1.12743496737,1.08004312538,1.12086102128,2.25820080596,1.87346635043,2.28931928888
S0212a,2019-07-02T03:46:09.561263Z,2019-07-02T04:00:10.467518Z,2.4_HZ,C,1.24852733095,1.15772232529,1.18946955256,1.6949452574,1.70817475031,1.63291193136
S0211a,2019-07-01T21:39:33.772581Z,2019-07-01T21:50:34.240413Z,2.4_HZ,D,1.03950897594,1.15606211334,1.12960993418,2.12979289451,1.68894180706,1.84364354325
S0211b,2019-07-01T19:49:21.067038Z,2019-07-01T19:59:15.653126Z,2.4_HZ,D,1.25945949601,0.959243738837,1.05615535546,1.86002952448,1.43079394271,1.4617947417
S0205a,2019-06-25T17:09:30.641641Z,2019-06-25T17:21:27.753912Z,BROADBAND,C,2.03852983512,2.09857819376,2.1739888133,1.34126003431,1.11368087681,1.14424437072
S0204a,2019-06-23T23:57:05.282264Z,2019-06-24T00:10:25.434342Z,2.4_HZ,D,1.07362309544,0.998804089059,1.15107232213,1.84643499806,1.82672241931,1.54518419933
S0203b,2019-06-23T17:17:37.535874Z,2019-06-23T17:31:02.210971Z,2.4_HZ,C,1.02102748548,1.03505728463,1.02683727424,1.67801886738,1.49831160438,1.36092053742
S0203a,2019-06-23T15:46:10.579345Z,2019-06-23T15:58:06.664486Z,2.4_HZ,D,1.14747845282,1.1608286407,1.10229145869,1.41441529351,1.27085658193,1.28374887884
S0202c,2019-06-22T15:50:25.592586Z,2019-06-22T16:07:28.237414Z,HIGH_FREQUENCY,C,1.07240759676,1.1576241082,1.17963655023,3.09261265817,2.433420198,2.64702832897
S0202b,2019-06-22T14:01:40.134300Z,2019-06-22T14:14:01.114976Z,VERY_HIGH_FREQUENCY,C,1.09245301678,1.07844551629,0.977434586693,2.95144771441,2.27112856958,2.17845914852
S0202a,2019-06-22T01:17:10.378059Z,2019-06-22T01:28:24.493769Z,2.4_HZ,D,1.26819888443,1.09515682801,1.09409033247,1.89945960583,1.67196934565,1.72584383397
S0201b,2019-06-21T15:13:05.945711Z,2019-06-21T15:24:11.739915Z,2.4_HZ,C,1.14090295721,1.11036990451,1.06819672702,2.5417629952,1.96450370266,2.30809620134
S0201a,2019-06-21T12:52:49.316985Z,2019-06-21T13:00:23.306578Z,LOW_FREQUENCY,D,1.41259687189,1.62787827521,1.47596147335,1.22190511201,1.06999817355,1.1818564491
S0200a,2019-06-20T15:02:30.846387Z,2019-06-20T15:14:11.292910Z,2.4_HZ,C,1.07439017969,1.0955931637,1.08858543704,2.21523683121,1.8135040076,1.80223311226
S0197a,2019-06-17T12:16:30.936698Z,2019-06-17T12:25:12.475374Z,2.4_HZ,D,1.09784533644,1.03520761307,1.01052091708,1.2290681626,1.41195519273,1.34148855657
S0191a,2019-06-11T07:00:33.262018Z,2019-06-11T07:13:35.451150Z,2.4_HZ,D,0.982471094677,1.10192822132,1.13602235465,1.36084189837,1.34820353096,1.24592220682
S0186a,2019-06-06T03:32:46.151479Z,2019-06-06T03:49:20.108102Z,2.4_HZ,C,1.05515038039,1.15037796524,1.07203561955,0.882150840368,0.913290832323,0.992213300146
S0186b,2019-06-05T11:17:56.695141Z,2019-06-05T11:31:11.919147Z,2.4_HZ,D,1.01987081313,1.09794131768,1.02246353957,1.26772049262,1.05527865731,1.00238397739
S0185b,2019-06-05T03:29:15.051849Z,2019-06-05T03:45:25.293533Z,HIGH_FREQUENCY,B,1.30871610635,1.275306094,1.32663671452,2.02287558563,1.87956340694,1.64708078901
S0185a,2019-06-05T02:13:03.263125Z,2019-06-05T02:39:55.375855Z,BROADBAND,B,4.85006245244,4.34410375225,4.53662871767,1.08761542426,1.29725042004,1.10945709694
S0183b,2019-06-03T03:55:03.998228Z,2019-06-03T04:10:19.261621Z,2.4_HZ,C,1.26822861456,1.35466580738,1.29247082467,1.38935008477,1.42230935674,1.51762001381
S0183a,2019-06-03T02:27:47.672951Z,2019-06-03T02:38:54.139813Z,LOW_FREQUENCY,B,2.29135009105,1.76776165135,2.20414897382,1.39008023283,1.14820121873,1.22613700544
S0173a,2019-05-23T02:22:48.546895Z,2019-05-23T03:00:23.550454Z,LOW_FREQUENCY,A,7.79492868049,8.87825824871,9.20299131498,1.1005842291,1.11082390292,0.973989729303
S0168a,2019-05-18T18:05:13.341364Z,2019-05-18T18:18:55.464907Z,2.4_HZ,C,1.25937234753,1.27852571192,1.19800033904,1.47709426946,1.22726190399,1.18945732674
S0167b,2019-05-17T19:30:04.012298Z,2019-05-17T19:45:22.083432Z,LOW_FREQUENCY,C,1.06430532524,1.1942562578,1.07872495827,1.09161783567,1.09289341847,1.15897142371
S0167a,2019-05-17T16:47:15.275329Z,2019-05-17T17:03:27.425250Z,LOW_FREQUENCY,C,1.26182160141,1.22164757731,1.12813014515,0.965589335849,0.904755150125,1.01854524685
S0166a,2019-05-16T11:07:26.140176Z,2019-05-16T11:13:50.587911Z,2.4_HZ,D,1.4827872486,1.49227995115,1.30782798974,5.66497408007,5.71135875264,5.53484351016
S0132a,2019-04-11T13:30:57.778515Z,2019-04-11T13:53:23.753485Z,BROADBAND,D,1.2275447553,1.21904400784,1.23187976367,1.50473911709,1.19660942931,1.17433846204
